Unnamed: 0,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Adults,Grouped,Deck,Side,Has_expenses,Is_Embryo
6362,6729_02,Europa,True,A/82/S,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,A,S,False,False
6363,6729_03,Europa,False,A/82/S,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,0,True,True,A,S,True,False
6364,6730_01,Earth,False,G/1096/S,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,1,True,False,G,S,True,False
6365,6731_01,Earth,False,F/1397/P,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,0,True,False,F,P,True,False
6366,6734_01,Europa,False,C/249/S,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,1,True,True,C,S,True,False
6367,6734_02,Europa,True,C/249/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
6368,6734_03,Europa,True,C/249/S,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
6369,6734_04,Europa,True,C/249/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
6370,6736_01,Mars,False,D/203/S,TRAPPIST-1e,33.0,False,1373.0,0.0,23.0,920.0,6.0,1,True,False,D,S,True,False
6371,6739_01,Earth,False,G/1097/S,TRAPPIST-1e,44.0,False,0.0,714.0,174.0,0.0,0.0,1,True,False,G,S,True,False
6372,6741_01,Earth,False,G/1098/S,TRAPPIST-1e,37.0,False,0.0,1190.0,4.0,455.0,71.0,1,True,True,G,S,True,False
6373,6741_02,Earth,False,F/1286/S,PSO J318.5-22,18.0,True,103.0,0.0,181.0,1611.0,22.0,0,True,True,F,S,True,False
6374,6742_01,Earth,False,F/1287/S,TRAPPIST-1e,33.0,False,1288.0,2.0,0.0,0.0,1.0,1,True,False,F,S,True,False
6375,6744_01,Mars,False,F/1399/P,TRAPPIST-1e,21.0,False,1244.0,0.0,1119.0,0.0,3.0,0,True,True,F,P,True,False
6376,6744_02,Mars,False,F/1399/P,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,0,True,True,F,P,True,False
6377,6744_03,Mars,False,D/212/P,55 Cancri e,16.0,False,1337.0,0.0,2614.0,0.0,0.0,0,True,True,D,P,True,False
6378,6744_04,Mars,True,E/431/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,E,P,False,False
6379,6744_05,Mars,False,E/431/P,TRAPPIST-1e,41.0,False,1203.0,756.0,140.0,0.0,0.0,0,True,True,E,P,True,False
6380,6745_01,Earth,False,F/1400/P,PSO J318.5-22,28.0,False,545.0,0.0,501.0,0.0,0.0,0,True,False,F,P,True,False
6381,6746_01,Earth,True,G/1092/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
6382,6747_01,Europa,True,C/215/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,C,P,False,False
6383,6748_01,Mars,True,F/1289/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
6384,6748_02,Mars,True,F/1289/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
6385,6748_03,Mars,False,F/1289/S,TRAPPIST-1e,25.0,False,1610.0,29.0,6.0,0.0,0.0,0,True,True,F,S,True,False
6386,6748_04,Mars,False,D/205/S,TRAPPIST-1e,34.0,False,470.0,0.0,171.5456767136041,45.0,539.0,0,True,True,D,S,True,False
6387,6749_01,Earth,False,G/1093/P,TRAPPIST-1e,21.0,False,0.0,13.0,813.0,0.0,0.0,1,True,False,G,P,True,False
6388,6750_01,Earth,False,G/1094/P,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,0,True,False,G,P,True,False
6389,6751_01,Mars,True,F/1290/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
6390,6751_02,Mars,True,E/446/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,E,S,False,False
6391,6753_01,Europa,True,B/226/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
6392,6753_02,Europa,True,B/226/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,B,P,False,False
6393,6754_01,Europa,False,C/250/S,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,1,True,False,C,S,True,False
6394,6756_01,Earth,False,F/1402/P,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,0,True,True,F,P,True,False
6395,6756_02,Earth,False,G/1095/P,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,1,True,True,G,P,True,False
6396,6756_03,Earth,True,G/1095/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,True
6397,6757_01,Mars,False,F/1292/S,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,0,True,False,F,S,True,False
6398,6758_01,Earth,False,F/1403/P,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,0,True,False,F,P,True,False
6399,6760_01,Mars,False,F/1404/P,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,1,True,False,F,P,True,False
6400,6761_01,Mars,True,F/1405/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,P,False,False
6401,6761_02,Mars,True,E/432/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,E,P,False,False
6402,6762_01,Earth,False,F/1293/S,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,0,True,False,F,S,True,False
6403,6763_01,Earth,False,G/1097/P,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,1,True,False,G,P,True,False
6404,6764_01,Mars,False,F/1294/S,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,0,True,True,F,S,True,False
6405,6764_02,Mars,False,F/1294/S,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,1,True,True,F,S,True,False
6406,6765_01,Mars,True,F/1295/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
6407,6766_01,Earth,False,G/1098/P,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,0,True,True,G,P,True,False
6408,6766_02,Earth,True,G/1098/P,TRAPPIST-1e,0.0,True,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,True
6409,6766_03,Earth,True,G/1098/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
6410,6773_01,Earth,False,F/1407/P,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,308.5643864351474,3047.0,0,True,False,F,P,True,False
6411,6774_01,Earth,True,G/1100/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
6412,6774_02,Earth,True,G/1100/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,G,P,False,False
6413,6774_03,Earth,False,F/1408/P,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,0,True,True,F,P,True,False
6414,6775_01,Earth,True,G/1101/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6415,6776_01,Earth,False,F/1409/P,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,0,True,False,F,P,True,False
6416,6778_01,Earth,False,F/1299/S,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,0,True,False,F,S,True,False
6417,6779_01,Europa,False,B/258/S,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,1,True,True,B,S,True,False
6418,6779_02,Europa,True,B/258/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
6419,6779_03,Europa,True,B/258/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
6420,6779_04,Europa,True,B/258/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,B,S,False,False
6421,6780_01,Europa,True,C/251/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
6422,6780_02,Europa,False,C/251/S,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,308.5643864351474,0.0,1,True,True,C,S,True,False
6423,6782_01,Earth,False,F/1300/S,PSO J318.5-22,15.0,False,222.64738067520372,0.0,533.0,72.0,0.0,0,True,False,F,S,True,False
6424,6784_01,Earth,False,G/1102/S,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,0,True,True,G,S,True,False
6425,6784_02,Earth,False,G/1102/S,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,1,True,True,G,S,True,False
6426,6786_01,Earth,False,F/1410/P,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,0,True,False,F,P,True,False
6427,6787_01,Earth,True,F/1411/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,P,False,False
6428,6787_02,Earth,True,F/1411/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,F,P,False,True
6429,6787_03,Earth,False,F/1411/P,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,0,True,True,F,P,True,False
6430,6787_04,Earth,True,F/1411/P,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,P,False,False
6431,6787_05,Earth,True,F/1411/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,P,False,False
6432,6787_06,Earth,True,F/1411/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,P,False,True
6433,6787_07,Earth,False,F/1411/P,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,0,True,True,F,P,True,False
6434,6788_01,Earth,False,G/1103/P,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,0,True,False,G,P,True,False
6435,6789_01,Mars,False,D/213/P,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,1,True,False,D,P,True,False
6436,6792_01,Mars,False,F/1412/P,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,1,True,False,F,P,True,False
6437,6794_01,Mars,False,D/206/S,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,1,True,False,D,S,True,False
6438,6796_01,Earth,False,G/1104/P,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,0,True,False,G,P,True,False
6439,6798_01,Earth,False,F/1414/P,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,1,True,False,F,P,True,False
6440,6799_01,Europa,True,C/252/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,C,S,False,False
6441,6800_01,Earth,True,G/1105/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
6442,6801_01,Europa,False,B/259/S,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,1,True,False,B,S,True,False
6443,6802_01,Europa,False,A/68/P,55 Cancri e,42.0,False,1751.0,516.0,0.0,12.0,672.0,0,True,False,A,P,True,False
6444,6805_01,Europa,False,E/449/S,TRAPPIST-1e,50.0,False,52.0,996.0,0.0,700.0,1.0,0,True,False,E,S,True,False
6445,6806_01,Earth,False,G/1104/S,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,1,True,False,G,S,True,False
6446,6808_01,Earth,False,F/1416/P,TRAPPIST-1e,27.0,False,0.0,453.7582353625888,192.0,38.0,599.0,0,True,False,F,P,True,False
6447,6810_01,Mars,True,E/450/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,E,S,False,False
6448,6810_02,Mars,False,E/450/S,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,1,True,True,E,S,True,False
6449,6810_03,Mars,True,E/450/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,E,S,False,False
6450,6810_04,Earth,True,E/450/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,E,S,False,False
6451,6810_05,Mars,True,E/450/S,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,E,S,False,False
6452,6813_01,Earth,False,F/1417/P,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,0,True,False,F,P,True,False
6453,6814_01,Mars,False,E/451/S,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,1,True,False,E,S,True,False
6454,6816_01,Earth,True,G/1108/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,G,P,False,False
6455,6816_02,Earth,False,G/1108/P,TRAPPIST-1e,28.0,True,944.0,0.0,0.0,0.0,75.0,0,True,True,G,P,True,False
6456,6816_03,Earth,True,G/1108/P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
6457,6816_04,Earth,True,G/1108/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
6458,6816_05,Earth,True,G/1108/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,G,P,False,True
6459,6816_06,Earth,True,G/1108/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
6460,6817_01,Earth,False,F/1304/S,TRAPPIST-1e,37.0,False,21.0,54.0,5.0,178.0,431.0,0,True,False,F,S,True,False
6461,6818_01,Earth,False,F/1418/P,TRAPPIST-1e,31.0,False,32.0,2667.0,0.0,0.0,9.0,1,True,False,F,P,True,False
6462,6820_01,Earth,False,F/1419/P,TRAPPIST-1e,31.0,False,222.64738067520372,0.0,0.0,1490.0,0.0,0,True,False,F,P,True,False
6463,6821_01,Earth,False,F/1420/P,TRAPPIST-1e,43.0,False,142.0,1208.0,0.0,0.0,204.0,0,True,False,F,P,True,False
6464,6822_01,Earth,False,F/1305/S,TRAPPIST-1e,15.0,False,0.0,532.0,29.0,0.0,163.0,0,True,False,F,S,True,False
6465,6824_01,Earth,False,G/1108/S,TRAPPIST-1e,58.0,False,222.64738067520372,0.0,0.0,444.0,0.0,1,True,False,G,S,True,False
6466,6825_01,Mars,True,F/1306/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
6467,6825_02,Mars,False,F/1306/S,TRAPPIST-1e,24.0,False,3481.0,0.0,1236.0,2.0,256.0,0,True,True,F,S,True,False
6468,6826_01,Earth,False,G/1109/S,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,0,True,False,G,S,True,False
6469,6827_01,Europa,False,A/84/S,55 Cancri e,73.0,False,181.0,1.0,840.0,2618.0,1949.0,0,True,True,A,S,True,False
6470,6827_02,Europa,True,A/84/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,A,S,False,False
6471,6827_03,Europa,True,A/84/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,A,S,False,False
6472,6827_04,Europa,True,A/84/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,A,S,False,False
6473,6829_01,Earth,True,G/1109/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
6474,6829_02,Earth,False,G/1109/P,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,0,True,True,G,P,True,False
6475,6829_03,Earth,True,G/1109/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,G,P,False,False
6476,6831_01,Earth,True,G/1111/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,P,False,False
6477,6832_01,Mars,True,F/1421/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
6478,6833_01,Earth,False,E/452/S,TRAPPIST-1e,23.0,False,7.0,0.0,0.0,716.0,800.0,1,True,False,E,S,True,False
6479,6834_01,Earth,True,G/1111/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6480,6837_01,Mars,True,E/435/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,E,P,False,False
6481,6839_01,Earth,False,F/1307/S,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,0,True,False,F,S,True,False
6482,6840_01,Mars,True,F/1422/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
6483,6841_01,Mars,True,E/454/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,E,S,False,False
6484,6843_01,Europa,True,B/260/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
6485,6843_02,Europa,True,B/260/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
6486,6844_01,Mars,False,E/455/S,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,0,True,False,E,S,True,False
6487,6848_01,Europa,True,D/214/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,D,P,False,False
6488,6850_01,Earth,False,F/1424/P,TRAPPIST-1e,22.0,True,735.0,138.0,171.5456767136041,0.0,0.0,0,True,True,F,P,True,False
6489,6850_02,Earth,True,G/1113/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,G,P,False,False
6490,6850_03,Earth,False,E/436/P,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,0,True,True,E,P,True,False
6491,6851_01,Earth,False,E/456/S,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,1,True,False,E,S,True,False
6492,6853_01,Europa,False,C/218/P,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,0,True,False,C,P,True,False
6493,6854_01,Mars,False,E/437/P,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,0,True,False,E,P,True,False
6494,6857_01,Earth,False,F/1310/S,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,0,True,False,F,S,True,False
6495,6858_01,Europa,True,B/229/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
6496,6858_02,Europa,True,B/229/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
6497,6858_03,Europa,False,B/229/P,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,0,True,True,B,P,True,False
6498,6858_04,Europa,True,B/229/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,B,P,False,False
6499,6859_01,Earth,True,G/1113/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6500,6861_01,Earth,True,G/1114/S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6501,6862_01,Earth,True,G/1115/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,S,False,False
6502,6862_02,Earth,True,G/1115/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,G,S,False,False
6503,6863_01,Earth,False,F/1311/S,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,0,True,False,F,S,True,False
6504,6864_01,Europa,True,A/71/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,A,P,False,False
6505,6864_02,Europa,True,A/71/P,55 Cancri e,25.0,True,0.0,0.0,0.0,0.0,0.0,1,True,True,A,P,False,False
6506,6865_01,Europa,False,D/208/S,TRAPPIST-1e,27.0,True,69.0,2878.0,0.0,4232.0,3798.0,0,True,True,D,S,True,False
6507,6865_02,Europa,True,D/208/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,D,S,False,False
6508,6866_01,Europa,False,C/253/S,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,1,True,True,C,S,True,False
6509,6866_02,Europa,False,C/253/S,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,0,True,True,C,S,True,False
6510,6868_01,Earth,False,F/1427/P,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,0,True,False,F,P,True,False
6511,6869_01,Earth,False,F/1428/P,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,0,True,False,F,P,True,False
6512,6871_01,Earth,False,G/1116/S,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,301.80304970317775,1,True,False,G,S,True,False
6513,6873_01,Europa,False,A/72/P,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,1,True,False,A,P,True,False
6514,6879_01,Earth,True,G/1119/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6515,6880_01,Mars,False,F/1315/S,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,0,True,True,F,S,True,False
6516,6880_02,Mars,True,E/457/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,E,S,False,False
6517,6882_01,Mars,True,F/1430/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,P,False,False
6518,6882_02,Mars,True,E/438/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,E,P,False,False
6519,6883_01,Earth,False,G/1120/S,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,1,True,False,G,S,True,False
6520,6885_01,Mars,True,F/1316/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
6521,6887_01,Earth,False,G/1122/S,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,0,True,False,G,S,True,False
6522,6889_01,Earth,False,F/1317/S,TRAPPIST-1e,40.0,False,862.0,0.0,0.0,0.0,59.0,0,True,False,F,S,True,False
6523,6891_01,Mars,False,D/215/P,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,1,True,False,D,P,True,False
6524,6892_01,Earth,False,F/1318/S,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,1,True,False,F,S,True,False
6525,6893_01,Europa,True,B/261/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,S,False,False
6526,6894_01,Mars,True,F/1319/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
6527,6894_02,Mars,True,F/1319/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,True
6528,6894_03,Mars,True,F/1319/S,TRAPPIST-1e,12.0,True,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
6529,6895_01,Europa,False,C/220/P,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,0,True,False,C,P,True,False
6530,6896_01,Mars,False,E/459/S,TRAPPIST-1e,27.0,False,473.0,0.0,575.0,0.0,0.0,0,True,True,E,S,True,False
6531,6896_02,Mars,True,F/1320/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
6532,6896_03,Mars,True,F/1320/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
6533,6898_01,Europa,False,F/1320/S,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,1,True,False,F,S,True,False
6534,6899_01,Europa,True,A/73/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,A,P,False,False
6535,6899_02,Europa,True,A/73/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,A,P,False,False
6536,6900_01,Earth,True,G/1123/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
6537,6901_01,Mars,False,F/1321/S,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,0,True,False,F,S,True,False
6538,6902_01,Europa,True,D/217/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,D,P,False,False
6539,6903_01,Earth,False,F/1431/P,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,0,True,False,F,P,True,False
6540,6905_01,Earth,False,F/1322/S,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,0,True,True,F,S,True,False
6541,6905_02,Earth,False,E/460/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,0,True,True,E,S,True,False
6542,6905_03,Earth,False,F/1322/S,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,1,True,True,F,S,True,False
6543,6906_01,Mars,False,F/1432/P,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,1,True,True,F,P,True,False
6544,6906_02,Mars,False,E/440/P,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,0,True,True,E,P,True,False
6545,6906_03,Mars,True,F/1432/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,P,False,False
6546,6907_01,Earth,True,G/1117/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
6547,6908_01,Europa,False,C/254/S,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,0,True,False,C,S,True,False
6548,6910_01,Earth,False,G/1124/S,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,0,True,False,G,S,True,False
6549,6911_01,Mars,False,F/1323/S,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,1,True,False,F,S,True,False
6550,6912_01,Europa,False,C/221/P,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,0,True,False,C,P,True,False
6551,6913_01,Mars,True,F/1324/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
6552,6913_02,Mars,False,E/461/S,TRAPPIST-1e,18.0,False,1988.0,0.0,95.0,0.0,0.0,0,True,True,E,S,True,False
6553,6915_01,Mars,True,F/1325/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
6554,6917_01,Mars,False,F/1433/P,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,0,True,False,F,P,True,False
6555,6918_01,Earth,True,G/1126/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
